alert_id,system,language,segment_index,pf1_urgency_preservation,pf2_directive_clarity,pf3_risk_severity,pf4_authority_attribution,pf5_temporal_accuracy,pf6_procedural_completeness,if1_respectful_tone,if2_inclusion,if3_empathy_marker,if4_linguistic_clarity,if5_cultural_appropriateness,if6_trust_signal,rationale,export_timestamp
HEALTH-CA-20260208-02,google_nmt,hi,1,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-02,nllb200,es,1,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-02,nllb200,hi,1,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-03,gpt4o,es,0,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-03,gpt4o,hi,0,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-03,google_nmt,es,0,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-03,google_nmt,hi,0,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-03,nllb200,es,0,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-03,nllb200,hi,0,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-03,gpt4o,es,1,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-03,gpt4o,hi,1,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-03,google_nmt,es,1,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-03,google_nmt,hi,1,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-03,nllb200,es,1,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-03,nllb200,hi,1,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-04,gpt4o,es,0,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-04,gpt4o,hi,0,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-04,google_nmt,es,0,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-04,google_nmt,hi,0,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-04,nllb200,es,0,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-04,nllb200,hi,0,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-04,gpt4o,es,1,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-04,gpt4o,hi,1,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-04,google_nmt,es,1,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-04,google_nmt,hi,1,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-04,nllb200,es,1,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-04,nllb200,hi,1,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-05,gpt4o,es,0,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-05,gpt4o,hi,0,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-05,google_nmt,es,0,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-05,google_nmt,hi,0,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-05,nllb200,es,0,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-05,nllb200,hi,0,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-05,gpt4o,es,1,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-05,gpt4o,hi,1,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-05,google_nmt,es,1,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-05,google_nmt,hi,1,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-05,nllb200,es,1,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-05,nllb200,hi,1,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-06,gpt4o,es,0,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-06,gpt4o,hi,0,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-06,google_nmt,es,0,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-06,google_nmt,hi,0,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-06,nllb200,es,0,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-06,nllb200,hi,0,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-06,gpt4o,es,1,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-06,gpt4o,hi,1,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-06,google_nmt,es,1,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-06,google_nmt,hi,1,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-06,nllb200,es,1,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-06,nllb200,hi,1,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-07,gpt4o,es,0,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
HEALTH-CA-20260208-07,gpt4o,hi,0,0,0,0,0,0,0,1,2,1,2,2,1,"{'pf1': 'Limited or missing urgency cues', 'pf2': 'Directive unclear', 'pf3': 'Severity not fully preserved', 'pf4': 'Authority weak/absent', 'pf5': 'Temporal cues weak/absent', 'pf6': 'Some elements missing', 'if1': 'Tone acceptable', 'if2': 'Accessible language', 'if3': 'Some empathy', 'if4': 'Clear and readable', 'if5': 'Culturally appropriate', 'if6': 'Trust reinforced'}",2026-02-08T23:07:22.517362
